   10000       6
   1.00000000000000        1.00000000000000        1.00000000000000     
  0.785398163397448        1.57079632679490        2.35619449019234     
  5.000000000000000E-002  5.000000000000000E-002  5.000000000000000E-002
  1.370778389040189E-002  2.741556778080377E-002  4.112335167120566E-002
  0.946003298544969       0.995692079981402        1.00906005035449     
  0.782041033871992        1.53442887413805        2.40322970923119     
   1.00875457522190        1.01829590902315        1.00543899921762     
  0.774269552255683        1.55192918759292        2.37604609057825     
  0.983210013980172        1.04822851765730        1.00498165172518     
  0.781391497893955        1.57353318797532        2.33616980431316     
  0.986858845712883        1.00946594180880        1.05235553159898     
  0.772328790930728        1.54932650530678        2.33573044771427     
   1.08800653442712       0.945693815420832        1.01988208369785     
  0.797986548587012        1.56944317824749        2.34947737990007     
  0.995089554851733        1.09110043239546       0.908644025513799     
  0.793104435876517        1.57597425899722        2.36507228340868     
   1.06228229748851       0.966660622844066        1.00502834263546     
  0.774735352253396        1.50723193555819        2.38382752727578     
   1.05743779774048        1.04724089415842       0.971650051194948     
  0.788254459484778        1.59497536810724        2.32214674177665     
  0.939553207040321       0.995323434460395       0.999746152406501     
  0.791994554417391        1.56370172805053        2.39290123418097     
   1.07066102617802       0.981459081958388       0.989414634286495     
  0.794958965169609        1.57597258879620        2.33436176424475     
   1.02641020792501        1.03005788838601       0.975952655491171     
  0.775765552318880        1.57137688096441        2.35499055850454     
  0.985464966581497       0.928227288346673       0.979445767392415     
  0.783392297997447        1.59190806771375        2.31970625563256     
   1.09265502445449       0.917827721503658        1.01500248939514     
  0.782029369768466        1.54755801757292        2.35965198926204     
  0.928208995910024       0.993103980135822       0.965375072952432     
  0.787027310379467        1.61773778382364        2.36584151076611     
  0.980498897434978       0.903603307274606        1.04249685378442     
  0.795469565941846        1.54706922235913        2.36912475608784     
  0.944184540836051        1.07523409425371       0.950018636223298     
  0.784121902443369        1.56413555741013        2.30525517107609     
   1.02854087148104        1.01505924706748       0.962898678843072     
  0.760007779972230        1.56061118136480        2.37078840368267     
   1.09148167029678        1.07175808043894        1.01077217080503     
  0.797656567914291        1.55395691563532        2.39243871731081     
   1.03785803668843        1.00638746491717       0.991891772455762     
